tagIndex,tag_clean,event_count,movie_count,user_count
98769,role games,3,1,3
98770,role model,8,8,2
98771,role models,6,4,5
98772,role of art,1,1,1
98773,role of women,14,14,1
98774,role play,3,3,3
98775,role played by multiple actors,2,2,1
98776,role playing,26,24,6
98777,role playing game,18,10,16
98778,role reversal,80,45,46
98779,role swap,1,1,1
98780,role switch,1,1,1
98781,role-playing game,1,1,1
98782,roleplaying,5,3,3
98783,roleplaying game,2,1,2
98784,roles people play in real situations,4,1,4
98785,rolex,6,6,1
98786,rolex submariner,5,5,1
98787,rolex watch,9,7,2
98788,rolf lassgård,1,1,1
98789,rolig,1,1,1
98790,roll,1,1,1
98791,roll call,5,4,2
98792,roll of film,1,1,1
98793,roll of money,2,2,1
98794,roll of tape,1,1,1
98795,rollaboard suitcase,1,1,1
98796,rolle france,1,1,1
98797,rolled by a prostitute,1,1,1
98798,rolled up in a carpet,1,1,1
98799,rolleiflex 3.5 camera,1,1,1
98800,rolleiflex camera,2,2,1
98801,roller blade,1,1,1
98802,roller blader,1,1,1
98803,roller blades,4,4,1
98804,roller coaster,37,32,9
98805,roller derby,18,5,13
98806,roller disco,3,3,1
98807,roller lint remover,1,1,1
98808,roller rink,2,2,1
98809,roller shutter door,1,1,1
98810,roller skate,4,4,1
98811,roller skater,4,4,1
98812,roller skates,25,25,6
98813,roller skating,25,25,4
98814,roller skating rink,1,1,1
98815,roller-skating,4,4,1
98816,rollerblade,2,2,1
98817,rollerblades,2,2,1
98818,rollerblading,7,6,3
98819,rollerblading chase,1,1,1
98820,rollerblading race,1,1,1
98821,rollerblading with fireworks,1,1,1
98822,rollercoaster,3,3,1
98823,rollerderby,3,2,3
98824,rollerskate jump,1,1,1
98825,rollerskate rink,1,1,1
98826,rollerskates,3,3,1
98827,rollerskating,6,6,1
98828,rollerskating rink,4,4,1
98829,rolling a cigarette,12,12,1
98830,rolling a drunk,1,1,1
98831,rolling a joint,2,2,1
98832,rolling back the odometer,1,1,1
98833,rolling boulder,1,1,1
98834,rolling chalkboard,1,1,1
98835,rolling dice,3,3,1
98836,rolling down a hill,3,3,1
98837,rolling downhill,7,7,1
98838,rolling eyes,2,2,2
98839,rolling in money,2,2,1
98840,rolling inside a barrel,1,1,1
98841,rolling into a river,1,1,1
98842,rolling out a carpet,1,1,1
98843,rolling over a car,1,1,1
98844,rolling pin,4,4,1
98845,rolling rock beer,1,1,1
98846,rolling stone,4,3,3
98847,rolling stone magazine,2,2,1
98848,rolling stones,10,9,3
98849,rolling stones tongue t shirt,1,1,1
98850,rolling thunder,1,1,1
98851,rolling up a carpet,2,2,1
98852,rolling up a rug,1,1,1
98853,rolling up inside an inflatable bed,1,1,1
98854,rolling up one's sleeves,1,1,1
98855,rolling up sleeve,1,1,1
98856,rollo weeks,1,1,1
98857,rolls royce,36,36,1
98858,rolls royce car,2,2,1
98859,rolls royce motor vehicle,5,5,1
98860,rolls royce phantom,6,6,1
98861,rolls-royce,1,1,1
98862,rolltop desk,2,2,1
98863,rolodex,4,3,2
98864,rom,1,1,1
98865,rom com,20,14,19
98866,rom-com,9,8,8
98867,rom-rom-com,1,1,1
98868,roma,7,6,3
98869,roma maffia,2,1,2
98870,roma ostia,1,1,1
98871,roma zver,1,1,1
98872,romace,3,3,3
98873,romain duris,15,9,7
98874,roman,23,22,3
98875,roman a clef,5,5,1
98876,roman army,1,1,1
98877,roman bath,2,2,1
98878,roman britain,1,1,1
98879,roman candle,4,4,1
98880,roman catholic,18,15,5
98881,roman catholic church,6,6,2
98882,roman catholic school,1,1,1
98883,roman catholicism,1,1,1
98884,roman coin,1,1,1
98885,roman emperor,2,2,1
98886,roman empire,138,47,82
98887,roman griffin davis,3,1,3
98888,roman guard,1,1,1
98889,roman history based,1,1,1
98890,roman holiday,1,1,1
98891,roman judea,2,2,1
98892,roman karimov,1,1,1
98893,roman madyanov,1,1,1
98894,roman military,1,1,1
98895,roman mythology,5,5,1
98896,roman numbered sequel,30,30,2
98897,roman numeral,1,1,1
98898,roman numeral in title,53,51,2
98899,roman occupation of spain,1,1,1
98900,roman polanski,218,22,136
98901,roman polanski character,2,1,2
98902,roman porno,3,3,2
98903,roman porno reboot project,1,1,1
98904,roman republic,2,2,2
98905,roman ruin,2,1,2
98906,roman salute,4,4,1
98907,roman senate,1,1,1
98908,roman senator,1,1,1
98909,roman soldier,4,4,1
98910,roman soldiers,3,1,3
98911,roman tactics,1,1,1
98912,romanc,1,1,1
98913,romance,6229,1700,1535
98914,romance and friendship,1,1,1
98915,romance between colleagues,1,1,1
98916,romance books,1,1,1
98917,romance boygirl dancing,4,3,4
98918,romance filmmaking,1,1,1
98919,romance in the middle of war,1,1,1
98920,romance lgbt+,1,1,1
98921,romance not believable,2,1,2
98922,romance novel,1,1,1
98923,romance novelist,3,3,2
98924,romance of the three kingdoms,3,2,2
98925,romance scam,2,2,1
98926,romance subplot,3,3,1
98927,romance with artificial intelligence,1,1,1
98928,romance! happy ending,1,1,1
98929,romance.,7,5,7
98930,romancing a woman,1,1,1
98931,romane,1,1,1
98932,romane bohringer,1,1,1
98933,romanesco dialect,1,1,1
98934,romani,3,3,3
98935,romani genocide,2,2,1
98936,romani holocaust,2,2,1
98937,romani people,2,2,2
98938,romania,109,78,35
98939,romania an ally to nazi germany,1,1,1
98940,romanian,23,21,9
98941,romanian actors,3,3,1
98942,romanian american,1,1,1
98943,romanian landscape,2,1,2
98944,romanian new wave,13,13,1
98945,romanian orthodox church,1,1,1
98946,romanian police,1,1,1
98947,romanian poverty,1,1,1
98948,romanian-speaking black,1,1,1
98949,romanians,1,1,1
98950,romanization of title,1,1,1
98951,romanov,2,2,2
98952,romans,19,10,14
98953,romans with british accents,1,1,1
98954,romantic,784,196,445
98955,romantic action,10,3,9
98956,romantic and sweet,13,6,13
98957,romantic at heart,1,1,1
98958,romantic balcony scene,1,1,1
98959,romantic betrayal,6,6,2
98960,romantic break up,1,1,1
98961,romantic but not cheesy,45,7,41
98962,romantic comedia,1,1,1
98963,romantic comedy,1228,325,460
98964,romantic comedy parody,1,1,1
98965,romantic comedy with zombies,1,1,1
98966,romantic crush,1,1,1
98967,romantic date,1,1,1
98968,romantic dinner,2,2,2
98969,romantic drama,21,16,9
98970,romantic ending,1,1,1
98971,romantic entanglements,1,1,1
98972,romantic epic,5,1,5
98973,romantic fantasy,1,1,1
98974,romantic feel good,7,1,7
98975,romantic flashback,1,1,1
98976,romantic friendship,7,7,2
98977,romantic girl,1,1,1
98978,romantic horror,1,1,1
98979,romantic interest,2,1,2
98980,romantic kiss,9,9,1
98981,romantic literature,2,2,1
98982,romantic longing,5,3,4
98983,romantic love,3,3,2
98984,romantic misunderstanding,3,3,1
98985,romantic montage,1,1,1
98986,romantic obsession,3,3,2
98987,romantic plot,2,1,2
98988,romantic reconciliation,1,1,1
98989,romantic rejection,5,5,1
98990,romantic relationship,13,13,4
98991,romantic reunion,3,3,1
98992,romantic rival,18,18,1
98993,romantic rivalry,114,109,8
98994,romantic scene,1,1,1
98995,romantic sci-fi,8,3,6
98996,romantic song,1,1,1
98997,romantic speech,1,1,1
98998,romantic subplot,4,4,1
98999,romantic triangle,10,10,3
99000,romanticisation of an abusive relationship,1,1,1
99001,romanticised poverty,1,1,1
99002,romanticising addiction,1,1,1
99003,romanticism,10,7,9
99004,romanticization of obsessive behaviour,1,1,1
99005,romanticization of perfectionism,2,1,2
99006,romanticize poor choices,1,1,1
99007,romany,1,1,1
99008,romany malco,5,2,5
99009,romatic,1,1,1
99010,romatic comedy,1,1,1
99011,romcom,154,94,69
99012,romcom between two killers who beat each other,1,1,1
99013,romcon,4,4,1
99014,rome,338,134,180
99015,rome at night,1,1,1
99016,rome georgia,1,1,1
99017,rome italy,86,85,3
99018,rome with assault rifles,1,1,1
99019,"rome, italy",20,20,1
99020,romedy,5,4,2
99021,romeo,1,1,1
99022,romeo & juliet,1,1,1
99023,romeo and juliet,17,8,17
99024,romeo and juliet play,1,1,1
99025,romeo and juliet romance,1,1,1
99026,romeo character,1,1,1
99027,romeon and juliet,1,1,1
99028,romero,7,3,6
99029,rommel,5,4,2
99030,romnce,1,1,1
99031,romola garai,2,2,2
99032,romolo valli,1,1,1
99033,romp,7,6,6
99034,rompetechos,1,1,1
99035,romulan,7,6,2
99036,romulan ale,3,3,1
99037,romulan ambassador,1,1,1
99038,romulan commander,1,1,1
99039,romulan man,3,3,1
99040,romulan praetor,1,1,1
99041,romulan senator,1,1,1
99042,romulan starship,2,2,1
99043,romulan warbird,1,1,1
99044,romulan woman,2,2,1
99045,romulans,3,3,1
99046,romulus,1,1,1
99047,romy schneider,2,2,2
99048,ron clements,1,1,1
99049,ron cook,1,1,1
99050,ron fricke,3,1,3
99051,ron howard,58,18,41
99052,ron jeremy,8,5,5
99053,ron kovic,1,1,1
99054,ron livingston,19,6,16
99055,ron moody,1,1,1
99056,ron paul,1,1,1
99057,ron perlman,115,21,72
99058,ron rifkin,1,1,1
99059,ron shelton,1,1,1
99060,ron silver,3,2,3
99061,ron weasley,2,1,2
99062,ron weasley character,1,1,1
99063,ronald coleman,3,3,1
99064,ronald colman,4,4,2
99065,ronald colman impression,1,1,1
99066,ronald lacey,1,1,1
99067,ronald mcdonald cameo,1,1,1
99068,ronald neame,1,1,1
99069,ronald reagan,19,16,11
99070,ronald reagan character,2,2,1
99071,ronan the accuser,8,2,7
99072,ronan the accuser character,2,2,1
99073,ronda,1,1,1
99074,ronda rousey,2,1,2
99075,rondo hatton,1,1,1
99076,ronin,48,30,17
99077,ronit elkabetz,3,2,3
99078,ronit roy,1,1,1
99079,ronnie james dio,3,1,3
99080,ronny cox,1,1,1
99081,ronny yu,4,2,3
99082,roo character,1,1,1
99083,roof,25,25,1
99084,roof chase,1,1,1
99085,roof collapse,1,1,1
99086,roof damage,1,1,1
99087,roof leak,3,3,1
99088,roof of building,1,1,1
99089,roof repair,3,3,1
99090,roof terrace,1,1,1
99091,roof top fight,1,1,1
99092,roof top swimming pool,1,1,1
99093,roofer,1,1,1
99094,roofie,3,3,2
99095,roofies,2,2,2
99096,rooftop,249,246,5
99097,rooftop chase,17,15,3
99098,rooftop escape,7,7,1
99099,rooftop fight,8,8,1
99100,rooftop garden,1,1,1
99101,rooftop party,3,3,2
99102,rooftop view,2,2,1
99103,rooftop window,1,1,1
99104,rookie,20,16,8
99105,rookie cop,23,19,8
99106,rookie cops,3,2,2
99107,rookie detective,2,2,1
99108,rookie police detective,1,1,1
99109,rookie police officer,1,1,1
99110,rookie soldier,1,1,1
99111,room,47,43,7
99112,room 101,1,1,1
99113,room 2046,2,2,1
99114,room 2047,1,1,1
99115,room exchange,1,1,1
99116,room fire,2,2,1
99117,room five,1,1,1
99118,room for rent,2,2,1
99119,room four,1,1,1
99120,room key,2,2,1
99121,room makeover,1,1,1
99122,room number,1,1,1
99123,room one,1,1,1
99124,room search,2,2,1
99125,room service,9,9,1
99126,room seven,1,1,1
99127,room vandalized,1,1,1
99128,room-mate from hell,9,3,8
99129,roomful of corpses,1,1,1
99130,rooming house,5,5,1
99131,roommate,148,139,10
99132,roommate issues,1,1,1
99133,roommate relationship,3,3,1
99134,roommate roommate relationship,8,8,2
99135,roommates,21,16,12
99136,rooney mara,52,11,45
99137,roosa söderholm,1,1,1
99138,roosevelt,1,1,1
99139,roosevelt hospital,1,1,1
99140,roosevelt island,1,1,1
99141,rooster,29,27,4
99142,rooster crowing,2,2,1
99143,rooster wind direction vane,1,1,1
99144,root,3,3,1
99145,root ball,1,1,1
99146,root beer float,1,1,1
99147,roots,3,3,3
99148,roots for the underdog,1,1,1
99149,roots music,1,1,1
99150,roots rock,1,1,1
99151,rope,95,93,3
99152,rope around neck,2,2,1
99153,rope around one's waist,1,1,1
99154,rope belt,1,1,1
99155,rope breaking,2,2,1
99156,rope bridge,16,14,3
99157,rope burn,1,1,1
99158,rope climbing,5,5,1
99159,rope curtain,1,1,1
99160,rope knot,1,1,1
99161,rope ladder,7,7,1
99162,rope skipping,3,3,1
99163,rope swing,5,5,1
99164,rope trick,2,2,1
99165,ropebridge,1,1,1
99166,ropes,1,1,1
99167,roping,1,1,1
99168,roque baños,1,1,1
99169,rorschach,1,1,1
99170,rorschach inkblot,7,7,1
99171,rorschach test,3,3,1
99172,rory cochrane,2,2,2
99173,rory culkin,3,1,3
99174,rory kinnear,1,1,1
99175,rosa luxemburg,3,3,2
99176,rosa maría sardá,1,1,1
99177,rosa salazar,7,2,6
99178,rosalie ham,1,1,1
99179,rosalind russell,14,5,11
99180,rosalinda celentano,2,1,2
99181,rosaline russell,1,1,1
99182,rosamund pike,121,18,90
99183,rosanna arquette,13,7,13
99184,rosanne,1,1,1
99185,rosario dawson,76,24,53
99186,rosario flores,1,1,1
99187,rosary,17,16,3
99188,rosary beads,3,3,1
99189,roschdy zem,1,1,1
99190,"rosco ""fatty"" arbuckle",1,1,1
99191,"roscoe ""fatty"" arbuckle",10,10,1
99192,roscoe arbuckle,1,1,1
99193,roscoe karns,1,1,1
99194,rose,50,49,4
99195,rose bryne,1,1,1
99196,rose bush,3,3,1
99197,rose byrne,70,21,48
99198,rose colored glasses,1,1,1
99199,rose garden,4,4,1
99200,rose held between teeth,1,1,1
99201,rose island,1,1,1
99202,rose leslie,8,3,8
99203,rose mcgowan,17,6,16
99204,rose mciver,1,1,1
99205,rose of sharon,1,1,1
99206,rose petal,1,1,1
99207,rose quartz,1,1,1
99208,roseanne barr,2,2,2
99209,rosebud,9,3,7
99210,roselyn sanchez,2,2,2
99211,rosemarie dewitt,1,1,1
99212,rosemarie lindt,1,1,1
99213,rosemary clooney,2,1,2
99214,rosencrantz character,1,1,1
99215,rosenheim,1,1,1
99216,roses,14,14,3
99217,roses are red poem,3,2,2
99218,rosh hashanah,1,1,1
99219,roshan seth,1,1,1
99220,rosie huntington-whiteley,4,1,4
99221,rosie huntington-whitely,2,1,2
99222,rosie in leather,1,1,1
99223,rosie keogh,1,1,1
99224,rosie o'donnell,14,5,11
99225,rosie perez,4,3,4
99226,rosie shaw,1,1,1
99227,rosie the robot maid character,1,1,1
99228,roslyn school district,1,1,1
99229,ross alexander,1,1,1
99230,ross marquand,2,1,2
99231,ross martin,2,2,1
99232,rossano brazzi,2,2,2
99233,rosslyn chapel,1,1,1
99234,rossy de palma,2,2,1
99235,rostock,1,1,1
99236,roswell,1,1,1
99237,rosy cheeks,1,1,1
99238,rot,1,1,1
99239,rotary club,2,2,1
99240,rotary phone,7,7,1
99241,rotary telephone,8,8,1
99242,rotating camera,1,1,1
99243,rotating camera shot,2,2,1
99244,rotation,1,1,1
99245,rote armee fraktion,1,1,1
99246,rote characterization,3,1,3
99247,rothschild,3,2,2
99248,rotisserie,5,5,2
99249,rotorcraft,44,44,1
99250,rotoscope,35,6,32
99251,rotoscoped,1,1,1
99252,rotoscoping,62,31,32
99253,rototiller,1,1,1
99254,rotten,1,1,1
99255,rotten corpse,2,2,1
99256,rotten food,2,2,1
99257,rotten meat,1,1,1
99258,rotten teeth,7,7,1
99259,rotten wood,1,1,1
99260,rotten world,1,1,1
99261,rotterdam,4,4,2
99262,rotting body,1,1,1
99263,rotting ceiling,1,1,1
99264,rotting corpse,13,13,2
99265,rotting face,2,2,1
99266,rotting flesh,4,4,1
99267,rotting floorboard,2,2,1
99268,rotting fruit,1,1,1
99269,rottweiler,16,15,2
99270,rotunda,1,1,1
99271,roubaix flanders,1,1,1
99272,rouben mamoulian,2,2,1
99273,roubo,1,1,1
99274,roue,1,1,1
99275,rouen normandy,3,3,1
99276,rouge,3,3,1
99277,rouge agent,2,1,2
99278,rough,13,12,6
99279,rough captain,1,1,1
99280,rough diamond,1,1,1
99281,rough ending,1,1,1
99282,rough humor,10,2,10
99283,rough landing,2,2,1
99284,rough life,2,2,2
99285,rough love,1,1,1
99286,rough neighborhood,2,2,1
99287,rough sex,46,45,3
99288,rough sleeping,1,1,1
99289,rough start,1,1,1
99290,roughhousing,2,2,1
99291,roughie,1,1,1
99292,roughies,1,1,1
99293,roughneck,3,2,2
99294,roughness,1,1,1
99295,roulette,26,26,2
99296,roulette croupier,1,1,1
99297,roulette game,2,2,2
99298,roulette table,1,1,1
99299,roulette wheel,8,8,1
99300,round ass,3,3,1
99301,round bed,1,1,1
99302,round burial mound,1,1,1
99303,round conference table,1,1,1
99304,round people,1,1,1
99305,round table,8,8,1
99306,round table discussion,1,1,1
99307,round up,1,1,1
99308,roundhead,1,1,1
99309,roundhouse kick,13,13,1
99310,roundkick,1,1,1
99311,roundup,2,2,1
99312,roundup gang,1,1,1
99313,rourke great,1,1,1
99314,rousing,74,57,16
99315,route,2,2,1
99316,route 66,6,5,2
99317,routine,15,11,10
99318,routines,3,2,3
99319,roux,1,1,1
99320,rover,1,1,1
99321,rover boys,1,1,1
99322,rover hockey,1,1,1
99323,row,2,2,1
99324,row boat,5,5,1
99325,row housing,1,1,1
99326,row of buses,1,1,1
99327,row of corpses,1,1,1
99328,row of white limousines,1,1,1
99329,rowan atkinson,115,13,86
99330,rowboat,84,83,2
99331,rowboat on a lake,1,1,1
99332,rowdiness,1,1,1
99333,rowdy,3,3,1
99334,rowdy roddy piper,5,1,5
99335,rower,1,1,1
99336,rowers,1,1,1
99337,rowing,19,16,8
99338,rowing a boat,6,5,2
99339,rowing a canoe,1,1,1
99340,rowing boat,3,3,1
99341,rowing competition,1,1,1
99342,rowing machine,1,1,1
99343,roxanne hart,2,2,2
99344,roxanne mckee,1,1,1
99345,roy andersson,3,2,3
99346,roy atwell,1,1,1
99347,roy bean,1,1,1
99348,roy burns character,1,1,1
99349,roy day,1,1,1
99350,roy dupuis,2,2,1
99351,roy orbison,1,1,1
99352,roy rogers,3,3,1
99353,roy scheider,14,5,12
99354,roy stephens,1,1,1
99355,roy william neill,2,2,1
99356,royal,2,2,1
99357,royal academy of music,1,1,1
99358,royal advisor,1,1,1
99359,royal air force,17,16,2
99360,royal albert hall,2,2,1
99361,royal ball,2,2,1
99362,royal barge,1,1,1
99363,royal blood,1,1,1
99364,royal british legion festival of remembrance,1,1,1
99365,royal canadian mounted police,3,3,1
99366,royal canadian mounted police (rcmp),1,1,1
99367,royal carriage,2,2,1
99368,royal court,19,18,2
99369,royal dinner,1,1,1
99370,royal dramatic theatre stockholm,1,1,1
99371,royal family,23,20,5
99372,royal flush,2,2,1
99373,royal flying corps,1,1,1
99374,royal irish regiment,1,1,1
99375,royal jelly,1,1,1
99376,royal marines,1,1,1
99377,royal naval college,1,1,1
99378,royal nave,1,1,1
99379,royal navy,20,15,7
99380,royal navy helicopter,1,1,1
99381,royal navy officer,1,1,1
99382,royal palace,3,3,1
99383,royal parade,1,1,1
99384,royal pretends to be commoner,4,2,4
99385,royal procession,1,1,1
99386,royal reform,1,1,1
99387,royal romance,1,1,1
99388,royal rumble,2,2,1
99389,royal succession,1,1,1
99390,royal visit,1,1,1
99391,royal wedding,8,7,2
99392,royal with cheese,12,1,12
99393,royale,1,1,1
99394,royals,1,1,1
99395,royalty,335,175,110
99396,rpg,21,21,3
99397,rpg heroes,2,2,1
99398,rrobert carlyle,1,1,1
99399,rsm reimental sergeant major,1,1,1
99400,rtve,1,1,1
99401,rtve play,2,2,1
99402,rtveplay,9,9,1
99403,ru,1,1,1
99404,ru paul's drag race,1,1,1
99405,rubber,1,1,1
99406,rubber axe,1,1,1
99407,rubber ball,1,1,1
99408,rubber band,1,1,1
99409,rubber band shooting,1,1,1
99410,rubber boat,4,4,1
99411,rubber boots,2,2,1
99412,rubber bullet,2,2,1
99413,rubber chicken,2,2,1
99414,rubber doll,1,1,1
99415,rubber duck,9,8,2
99416,rubber ducky,1,1,1
99417,rubber glove,2,2,1
99418,rubber gloves,12,12,2
99419,rubber knife,1,1,1
99420,rubber mask,3,3,1
99421,rubber nipples,9,1,9
99422,rubber plantation,5,4,2
99423,rubber raft,1,1,1
99424,rubber snake,1,1,1
99425,rubber stamp,3,3,1
99426,rubber suit,1,1,1
99427,rubber suits,1,1,1
99428,rubber tire,2,2,1
99429,rubber tree,1,1,1
99430,rubber/latex,1,1,1
99431,rubbernecking,2,1,2
99432,rubbing,1,1,1
99433,rubbing a dog's belly,1,1,1
99434,rubbing a dying man's legs,1,1,1
99435,rubbing alcohol,1,1,1
99436,rubbing dirt on hands,1,1,1
99437,rubbing hair over man's face,1,1,1
99438,rubbing hands with dirt,1,1,1
99439,rubbing legs,1,1,1
99440,rubbing one's back,1,1,1
99441,rubbing one's eyes,1,1,1
99442,rubbing suntan lotion on someone,1,1,1
99443,rubbish,4,4,3
99444,rubbish dump,2,2,1
99445,rubbish sequel,6,1,6
99446,rubble,11,11,1
99447,rubble film,4,3,2
99448,rube,2,2,1
99449,rube goldberg device,1,1,1
99450,rube goldberg machine,6,6,3
99451,ruben blades,1,1,1
99452,ruben fleischer,6,2,5
99453,ruben östlund,2,2,2
99454,rubeus hagrid character,1,1,1
99455,rubies,1,1,1
99456,rubik's cube,24,23,2
99457,rubin,1,1,1
99458,rubin's vase,1,1,1
99459,rubina ali,1,1,1
99460,ruby,9,9,1
99461,ruby keeler,2,2,2
99462,ruby red lips,1,1,1
99463,ruby ring,1,1,1
99464,ruby rose,15,2,14
99465,ruby slippers,1,1,1
99466,ruby wax,1,1,1
99467,rubén darío,1,1,1
99468,ruc,1,1,1
99469,ruche,1,1,1
99470,rudder,4,4,1
99471,rudderless life,1,1,1
99472,rude,13,10,12
99473,rude boy,2,2,1
99474,rude comment,1,1,1
99475,rude customer,1,1,1
99476,rude frenchman,2,2,1
99477,rude humor,3,2,3
99478,rude kids,1,1,1
99479,rude man,3,3,1
99480,rude waiter,1,1,1
99481,rude woman,1,1,1
99482,rudeness,26,25,4
99483,rudies,1,1,1
99484,rudolf,1,1,1
99485,rudolf crown prince of austria,1,1,1
99486,rudolf hess character,1,1,1
99487,rudolf klein-rogge,2,2,1
99488,rudolf steiner,1,1,1
99489,rudolph valentino,3,3,2
99490,rudy,1,1,1
99491,rudy guiliani,1,1,1
99492,rudy youngblood,2,1,2
99493,rudyard kipling,25,10,13
99494,rue,1,1,1
99495,rue daguerre paris,1,1,1
99496,ruffio,5,1,5
99497,ruffled shirt,1,1,1
99498,rufus,1,1,1
99499,rufus oregon,2,1,2
99500,rufus sewell,15,8,15
99501,rug,15,8,8
99502,rugby,40,25,19
99503,rugby ball,1,1,1
99504,rugby captain,2,1,2
99505,rugby club,1,1,1
99506,rugby coach,2,2,1
99507,rugby league,1,1,1
99508,rugby match,4,4,1
99509,rugby player,3,3,1
99510,rugby shirt,1,1,1
99511,rugby star,1,1,1
99512,ruger security six,1,1,1
99513,rugged individualism,2,1,2
99514,rugged landscape,1,1,1
99515,rugged terrain,1,1,1
99516,ruggero deodato,2,1,2
99517,rugrats,2,2,1
99518,ruhr,2,2,1
99519,ruhrgebiet,1,1,1
99520,ruhrpott,1,1,1
99521,ruin,10,10,2
99522,ruined,3,2,3
99523,ruined buildings,1,1,1
99524,ruined by nerds,1,1,1
99525,ruined by sequels,2,2,2
99526,ruined darth vader,1,1,1
99527,ruined deadpool,1,1,1
99528,ruined ending,2,2,2
99529,ruined harley quinn,2,1,2
99530,ruined honeymoon,1,1,1
99531,ruined life,1,1,1
99532,ruined lives,17,2,17
99533,ruined marriage,2,2,1
99534,ruined original,1,1,1
99535,ruined party,1,1,1
99536,ruined reputation,1,1,1
99537,ruined the book's plot,2,1,2
99538,ruined the franchise,12,8,6
99539,ruined wedding,1,1,1
99540,ruined woman,1,1,1
99541,ruining someone's party,1,1,1
99542,ruins,84,69,17
99543,ruins of a church,1,1,1
99544,rule,7,7,1
99545,rule breaking,2,2,2
99546,rule britannia,1,1,1
99547,rule of law,3,3,2
99548,rule-making,19,2,18
99549,ruler,7,7,1
99550,rules,10,10,3
99551,rules of power,1,1,1
99552,ruling class,3,3,1
99553,ruling elite,1,1,1
99554,rum,12,12,1
99555,rum and coke,1,1,1
99556,rum running,2,2,1
99557,rumba,4,4,1
99558,rumble,3,3,1
99559,rumble in the jungle,2,2,2
99560,rumi,1,1,1
99561,rummaging through trash,1,1,1
99562,rumor,38,32,8
99563,rumormonger,1,1,1
99564,rumors,4,2,3
99565,rumour,1,1,1
99566,rumpelstiltskin,5,4,3
99567,rumrunner,1,1,1
99568,rumskulla sweden,1,1,1
99569,rumspringa,2,2,1
99570,run,14,11,5
99571,run aground,1,1,1
99572,run and gun,1,1,1
99573,run away,7,7,1
99574,run car off road,1,1,1
99575,run down building,1,1,1
99576,run down house,1,1,1
99577,run for the border,1,1,1
99578,run for the money,1,1,1
99579,run forest,1,1,1
99580,run forrest,1,1,1
99581,run in,1,1,1
99582,run off the road,2,2,1
99583,run over,4,4,1
99584,run over by a bus,2,2,1
99585,run over by a car,6,6,1
99586,run over by a lawnmower,1,1,1
99587,run over by a steamroller,2,2,1
99588,run over by a tank,2,2,1
99589,run over by a train,1,1,1
99590,run over by a truck,6,6,1
99591,run over by wagon,1,1,1
99592,run over with a lawn mower,1,1,1
99593,run over with a motorcycle,1,1,1
99594,run over with a van,1,1,1
99595,run the gauntlet,1,1,1
99596,run through plate glass window,2,2,1
99597,run through with a sword,1,1,1
99598,runaway,171,136,52
99599,runaway boy,3,3,2
99600,runaway bride,4,4,1
99601,runaway bus,2,2,1
99602,runaway cat,1,1,1
99603,runaway child,9,9,1
99604,runaway children,1,1,1
99605,runaway couple,1,1,1
99606,runaway from school,1,1,1
99607,runaway girl,6,6,1
99608,runaway groom,1,1,1
99609,runaway heiress,1,1,1
99610,runaway horse,4,4,1
99611,runaway lovers,1,1,1
99612,runaway production,1,1,1
99613,runaway slave,3,3,1
99614,runaway slaves,1,1,1
99615,runaway stagecoach,1,1,1
99616,runaway teen,13,12,3
99617,runaway train,11,8,5
99618,runaway train car,1,1,1
99619,runaway truck,2,2,1
99620,runaway vehicle,1,1,1
99621,runaway wife,3,3,1
99622,runaways,2,2,2
99623,rundown,1,1,1
99624,rundown house,1,1,1
99625,rune,2,2,1
99626,rune stone,1,1,1
99627,rune temte,2,1,2
99628,runer,1,1,1
99629,runes,1,1,1
99630,runic writing,1,1,1
99631,runner,21,20,4
99632,runner falls into water,1,1,1
99633,runner falls to the ground,1,1,1
99634,running,330,291,50
99635,running a bath,1,1,1
99636,running a car off the road,1,1,1
99637,running a red light,5,5,1
99638,running a roadblock,1,1,1
99639,running across a roof,1,1,1
99640,running after a bus,1,1,1
99641,running after a car,1,1,1
99642,running after a dog,1,1,1
99643,running after a train,4,4,1
99644,running after a truck,1,1,1
99645,running after bus,2,2,1
99646,running alone at night,1,1,1
99647,running along a road,1,1,1
99648,running around in the dark,1,1,1
99649,running away,66,65,6
99650,running away from home,13,13,1
99651,running barefoot,6,6,1
99652,running boy,1,1,1
99653,running bull,1,1,1
99654,running by the ocean,1,1,1
99655,running by the river,1,1,1
99656,running coach,1,1,1
99657,running competition,1,1,1
99658,running down a road at night,1,1,1
99659,running down a slide,1,1,1
99660,running down an escalator,1,1,1
99661,running down hall,1,1,1
99662,running down person with vehicle,2,2,1
99663,running down stairs,4,4,1
99664,running eye makeup,1,1,1
99665,running for cover,1,1,1
99666,running for one's life,11,11,1
99667,running for your life,13,13,1
99668,running from danger,1,1,1
99669,running from killer,1,1,1
99670,running from police,21,20,2
99671,running from the past,1,1,1
99672,running from the police,7,7,1
99673,running gag,9,9,2
99674,running gags,1,1,1
99675,running girl,5,5,1
99676,running gun battle,2,2,1
99677,running gunfight,1,1,1
99678,running in a forest,1,1,1
99679,running in high heels,3,3,1
99680,running in slow motion,1,1,1
99681,running in the dark,3,2,3
99682,running in the forest,2,2,1
99683,running in the rain,6,6,1
99684,running in traffic,1,1,1
99685,running into a burning bulding,1,1,1
99686,running into a tree,2,2,1
99687,running into a wall,3,3,1
99688,running into each other's arms,2,2,1
